"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
9,"MAR-strong",0.5,"IPW","stunted",500,0.396388083090866,0.395982101917631,-0.000405981173235037,0.000565217611059178,-0.00102420125769011,0.0126386500040836,0.000400069475336365,0.0130157197763399,2.93968839538163e-05,1.02983465576897,0.0126325303756172,0.000428932596113481,0.948,0.00992935043192656,0.0510239578619465,NA,"MAR-strong 50%"
9,"MAR-strong",0.5,"MI-PMM","stunted",500,0.396388083090866,0.387368020271406,-0.00902006281946033,0.00054620648808886,-0.022755635712168,0.0122135483711812,0.000386613118274104,0.0112004093720218,5.93140573627749e-05,0.917047939847689,0.0151734622138312,0.000472004896662953,0.864,0.0153299706457645,0.045167590017713,0.474941947795748,"MAR-strong 50%"
9,"MAR-strong",0.5,"MI-RF","stunted",500,0.396388083090866,0.37950017218689,-0.0168879109039761,0.000519854006666665,-0.0426044869267797,0.0116242889728229,0.000367960437943368,0.0100599613209895,4.20362744602894e-05,0.865425949450268,0.0204952526365517,0.000488508976200279,0.634,0.0215427017804174,0.0400615255333025,0.347343988583133,"MAR-strong 50%"
10,"MNAR",0.1,"Complete data","stunted",500,0.396388083090866,0.396120555448926,-0.000267527641940268,0.000428112034027459,-0.000674913432952377,0.00957287610071101,0.000303024098130263,0.00930992439508323,2.04095151611991e-05,0.972531587909275,0.00956703966570052,0.000305365954255454,0.944,0.0102824121683582,0.0365143938754176,NA,"MNAR 10%"
10,"MNAR",0.1,"CCA","stunted",500,0.396388083090866,0.373279398704624,-0.0231086843862423,0.00043340324989071,-0.0582981309782337,0.00969119128424956,0.00030676929982406,0.00945060799435607,2.10194604709536e-05,0.97517505507455,0.0250547928387735,0.000430142362451599,0.336,0.0211236360506424,0.0370647691575941,NA,"MNAR 10%"
10,"MNAR",0.1,"IPW","stunted",500,0.396388083090866,0.37514467990096,-0.021243403189906,0.000435798096410125,-0.0535924365441539,0.00974474168038048,0.000308464407994412,0.00945322955088348,2.01142142503505e-05,0.970085186548976,0.0233677609009811,0.0004293251426698,0.416,0.022042867327097,0.037078861127585,NA,"MNAR 10%"
10,"MNAR",0.1,"MI-PMM","stunted",500,0.396388083090866,0.374803512487891,-0.0215845706029751,0.000428206524349725,-0.0544531269322422,0.00957498896854904,0.000303090979793031,0.00923522947052465,1.8973928038777e-05,0.964515938437068,0.0236091241056325,0.000420515337623801,0.388,0.0217924757657316,0.0362628625542668,0.0749436533356228,"MNAR 10%"
10,"MNAR",0.1,"MI-RF","stunted",500,0.396388083090866,0.376497318428299,-0.019890764662567,0.000435399256981672,-0.0501800268753472,0.00973582335963919,0.000308182103484144,0.00925368730263292,1.97403692635866e-05,0.950478142505644,0.0221413460033202,0.000427691902278124,0.452,0.0222574032627349,0.0363295387363012,0.0719832253747661,"MNAR 10%"
11,"MNAR",0.3,"Complete data","stunted",500,0.396388083090866,0.397056304987344,0.000668221896477694,0.000417625039013745,0.00168577695693368,0.00933837976340736,0.000295601246274799,0.00924849008675534,2.0879915894242e-05,0.990374167796832,0.00935293785050115,0.000292049952095651,0.942,0.0104533248299285,0.0362708781751685,NA,"MNAR 30%"
11,"MNAR",0.3,"CCA","stunted",500,0.396388083090866,0.333905693519119,-0.0624823895717466,0.000455885804310546,-0.157629334072143,0.0101939164841555,0.000322682787965573,0.010012260854988,2.33207401896617e-05,0.982179996329197,0.0633068488239217,0.000460642068529849,0,0,0.0392620594353752,NA,"MNAR 30%"
