"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
9,"MNAR",0.5,"MI-PMM","stunted",20,0.396388083090866,0.301406912013283,-0.0949811710775834,0.00206587472875785,-0.239616615961208,0.009238872653003,0.00149874305141629,0.0104891941739237,0.000253347662701993,1.13533269348769,0.0954070845837595,0.00210954856265358,0,0,0.0423024034416005,0.467105779189413,"MNAR 50%"
9,"MNAR",0.5,"MI-RF","stunted",20,0.396388083090866,0.304441599775682,-0.091946483315184,0.00206600225945724,-0.231960765818751,0.00923944298762908,0.00149883557190985,0.00960011012023286,0.000189863477748104,1.03903559263115,0.0923864423788198,0.00206728353090329,0,0,0.0382584895751825,0.355629297837213,"MNAR 50%"
10,"MAR",0.3,"MI-RF (ntree=50)","stunted",4,0.396388083090866,0.395496199397741,-0.000891883693124707,0.00409723894874588,-0.00225002650475811,0.00819447789749177,0.00334538159289492,0.00942857804539412,0.00016985150227657,1.15060143713123,0.00715245115547268,0.00184615538038059,1,0,0.0371312050999274,0.15389302814861,"MAR 30% (ntree=50)"
1,"MCAR",0.1,"Complete data","wasted",20,0.0762326625345566,0.076487023032728,0.000254360498171402,0.000843093862233911,0.00333663405834867,0.00377043037473573,0.000611644573664224,0.00442062141646241,4.02162160019114e-05,1.17244478139243,0.00368375314227533,0.000684386117949549,0.95,0.0487339717240448,0.0173775909425562,NA,"MCAR 10%"
1,"MCAR",0.1,"CCA","wasted",20,0.0762326625345566,0.0761713199491335,-6.1342585423077e-05,0.000939760144615467,-0.000804675888045628,0.00420273513181044,0.000681773665718472,0.00460349209741638,4.07623051748602e-05,1.09535622708474,0.00409677877991141,0.000709716042492206,0.95,0.0487339717240448,0.0180999614160312,NA,"MCAR 10%"
1,"MCAR",0.1,"IPW","wasted",20,0.0762326625345566,0.0762028398698585,-2.98226646981009e-05,0.000923217071399352,-0.000391205865131395,0.00412875225927446,0.000669772058996349,0.00460940935751621,4.08659077457539e-05,1.11641703547653,0.00402432042075062,0.000691690989529279,0.95,0.0487339717240448,0.0181232562829257,NA,"MCAR 10%"
1,"MCAR",0.1,"MI-PMM","wasted",20,0.0762326625345566,0.0761733924452015,-5.9270089355079e-05,0.000929837364597139,-0.000777489430179769,0.00415835911051692,0.000674574924480108,0.00449695763821608,4.37207415050829e-05,1.08142599489371,0.00405350045157396,0.000703071192001989,0.95,0.0487339717240448,0.0176954094101827,0.0756193732218628,"MCAR 10%"
1,"MCAR",0.1,"MI-RF","wasted",20,0.0762326625345566,0.0757531969039767,-0.000479465630579906,0.000960616388285249,-0.00628950392966482,0.0042960070890123,0.000696904375167406,0.00451232994387541,3.61847038083548e-05,1.05035439895255,0.00421459136267196,0.00063470406779194,0.95,0.0487339717240448,0.0177616557003255,0.0775026312312073,"MCAR 10%"
2,"MCAR",0.3,"Complete data","wasted",20,0.0762326625345566,0.0745716647002255,-0.00166099783433106,0.000752828330082507,-0.0217885323574803,0.00336675064290427,0.000546159073884839,0.00439025539125151,4.47570689447321e-05,1.30400372849245,0.00367793055978141,0.000710476477476721,0.95,0.0487339717240448,0.0172557268293891,NA,"MCAR 30%"
2,"MCAR",0.3,"CCA","wasted",20,0.0762326625345566,0.0746225429879739,-0.00161011954658266,0.00121280817100625,-0.0211211243717585,0.00542384302807432,0.000879863524004394,0.00512758575163973,8.35050281418626e-05,0.945378714888847,0.00552626949105981,0.00109680860326386,0.9,0.0670820393249937,0.0201336781640685,NA,"MCAR 30%"
2,"MCAR",0.3,"IPW","wasted",20,0.0762326625345566,0.0745439227825495,-0.00168873975200712,0.00121459214779566,-0.0221524435309026,0.00543182121481713,0.000881157756795859,0.00514430143022247,8.38650316279656e-05,0.947067516911207,0.00555709362655153,0.00114031186808418,0.9,0.0670820393249937,0.0201999119273051,NA,"MCAR 30%"
2,"MCAR",0.3,"MI-PMM","wasted",20,0.0762326625345566,0.0743700752729093,-0.00186258726164727,0.00108351501306531,-0.0244329293995596,0.00484562644771122,0.000786064408616523,0.00476942044093889,6.10483439043534e-05,0.98427323946766,0.00507694023940318,0.00106936810377079,0.9,0.0670820393249937,0.018893936853059,0.232152254462841,"MCAR 30%"
2,"MCAR",0.3,"MI-RF","wasted",20,0.0762326625345566,0.0729267047858228,-0.00330595774873382,0.00113276796130962,-0.0433666835030879,0.00506589232844434,0.000821796252815668,0.00483746333464569,0.000121890394514492,0.954908438831981,0.00594217623986657,0.00115492281573591,0.9,0.0670820393249937,0.0191222266085571,0.241036055581374,"MCAR 30%"
3,"MCAR",0.5,"Complete data","wasted",20,0.0762326625345566,0.0760853693619231,-0.000147293172633484,0.000675261443049584,-0.00193215306584254,0.00301986097848695,0.000489886139547488,0.00445427888237655,4.18218179820708e-05,1.47499468157912,0.00294707950208731,0.000347069742503587,1,0,0.0175097679492989,NA,"MCAR 50%"
3,"MCAR",0.5,"CCA","wasted",20,0.0762326625345566,0.0767051998073993,0.00047253727284273,0.00138555330372229,0.00619861955665692,0.00619638274714492,0.00100518601511199,0.00604759883650753,0.000110431923211592,0.9759885861302,0.0060579445908563,0.000982891577612724,0.95,0.0487339717240448,0.0237517773079929,NA,"MCAR 50%"
3,"MCAR",0.5,"IPW","wasted",20,0.0762326625345566,0.0765627811525063,0.000330118617949737,0.00140412066857789,0.00433040913138896,0.00627941852710523,0.00101865619734185,0.00605986082511423,0.000119188551381254,0.965035345065268,0.00612931647808643,0.00102293235732093,0.95,0.0487339717240448,0.0237905129698937,NA,"MCAR 50%"
3,"MCAR",0.5,"MI-PMM","wasted",20,0.0762326625345566,0.0773059037589339,0.00107324122437727,0.00133758479389705,0.014078495866398,0.00598186104964771,0.000970386000480606,0.00536004080704587,0.000114914439633114,0.89604903266042,0.00592835350347215,0.00154551260598459,0.95,0.0487339717240448,0.02151239162325,0.394344886685563,"MCAR 50%"
3,"MCAR",0.5,"MI-RF","wasted",20,0.0762326625345566,0.0739151899660542,-0.00231747256850243,0.0012867496368805,-0.0303999951130122,0.00575451931617595,0.000933506301394486,0.00513371621967162,9.36570805119453e-05,0.892119035075745,0.00606872697013066,0.000797436506226956,0.9,0.0670820393249937,0.020494804993011,0.344874658180786,"MCAR 50%"
4,"MAR",0.1,"Complete data","wasted",20,0.0762326625345566,0.076769483532492,0.000536820997935394,0.00100902583383553,0.00704187654067639,0.00451250071101929,0.000732024278195126,0.00449099502047823,5.92650295707299e-05,0.995234196752913,0.00443088098660148,0.000604281641438658,0.95,0.0487339717240448,0.0176387986213254,NA,"MAR 10%"
4,"MAR",0.1,"CCA","wasted",20,0.0762326625345566,0.0762337486824501,1.08614789345873e-06,0.000943598677070904,1.42478021539177e-05,0.00421990157081883,0.000684558429850167,0.00466126650622862,6.44562224864425e-05,1.1045912867878,0.00411305142002218,0.000625363208034466,0.95,0.0487339717240448,0.0183059629262347,NA,"MAR 10%"
4,"MAR",0.1,"IPW","wasted",20,0.0762326625345566,0.0763396387212913,0.00010697618673472,0.00092831769836986,0.00140328545767671,0.0041515629565423,0.000673472442724123,0.0046981277145786,6.39389647216791e-05,1.13165276879036,0.00404785685734511,0.00060661084000577,0.95,0.0487339717240448,0.018452813459918,NA,"MAR 10%"
4,"MAR",0.1,"MI-PMM","wasted",20,0.0762326625345566,0.0768828127673556,0.000650150232798991,0.000905067188190788,0.00852849961136114,0.00404758351399839,0.000656604749786265,0.00463672942776479,5.45396032110107e-05,1.14555497415405,0.00399830976949768,0.00056778073682435,0.95,0.0487339717240448,0.0182519816447997,0.105511495459861,"MAR 10%"
